Name of Membranes,Type of Membranes,NAME of TrOCs,SMILEs,Pure water flux (L·m-2·h-1),Pressure (bar),pH,Temperature (oC),Filtration duration (h),TrOC concentration (mg/L),MW (Da),MWCO (Da),Min projection (nm),Max projection (nm),Molecular radius (nm),Pore radius (nm),pKa1 ,Zeta potential (mV),log Kow,Contact angle (°),Molecular charge,Charge product,log D ,TrOC Rejection (%),Reference
NF,NF,Albendazole,CCCSc1ccc2nc(NC(=O)OC)[nH]c2c1,75.38,10.0,7.0,20.0,2.0,10.0,265.337999999999,96,0.369,0.907,0.3518497129640126,0.43,6.9,-5.48,2.7,53.8,-0.5573116337622925,3.054067753017363,2.994151264189379,73.2678,Adsorption of hydrophilic and hydrophobic pharmaceuticals on RO/NF membranes: Identification of interactions using FTIR
NF,NF,Albendazole,CCCSc1ccc2nc(NC(=O)OC)[nH]c2c1,75.38,10.0,7.0,20.0,1.0,10.0,265.337999999999,96,0.369,0.907,0.3518497129640126,0.43,6.9,-5.48,2.7,53.8,-0.5573116337622925,3.054067753017363,2.994151264189379,78.5483,Adsorption of hydrophilic and hydrophobic pharmaceuticals on RO/NF membranes: Identification of interactions using FTIR
NF,NF,Albendazole,CCCSc1ccc2nc(NC(=O)OC)[nH]c2c1,75.38,10.0,7.0,20.0,0.5,10.0,265.337999999999,96,0.369,0.907,0.3518497129640126,0.43,6.9,-5.48,2.7,53.8,-0.5573116337622925,3.054067753017363,2.994151264189379,83.8288,Adsorption of hydrophilic and hydrophobic pharmaceuticals on RO/NF membranes: Identification of interactions using FTIR
NF,NF,Hydrocortisone,C[C@]12CCC(=O)C=C1CC[C@H]3[C@@H]4CC[C@](O)(C(=O)CO)[C@@]4(C)C[C@H](O)[C@H]23,75.38,10.0,7.0,20.0,0.5,10.0,362.466,96,0.445,0.753,0.4058140559527056,0.43,12.58,-5.48,1.61,53.8,-2.630261073603865e-06,1.441383068334918e-05,1.61,90.42949999999999,Adsorption of hydrophilic and hydrophobic pharmaceuticals on RO/NF membranes: Identification of interactions using FTIR
NF,NF,Hydrocortisone,C[C@]12CCC(=O)C=C1CC[C@H]3[C@@H]4CC[C@](O)(C(=O)CO)[C@@]4(C)C[C@H](O)[C@H]23,75.38,10.0,7.0,20.0,1.0,10.0,362.466,96,0.445,0.753,0.4058140559527056,0.43,12.58,-5.48,1.61,53.8,-2.630261073603865e-06,1.441383068334918e-05,1.61,90.42949999999999,Adsorption of hydrophilic and hydrophobic pharmaceuticals on RO/NF membranes: Identification of interactions using FTIR
NF,NF,Hydrocortisone,C[C@]12CCC(=O)C=C1CC[C@H]3[C@@H]4CC[C@](O)(C(=O)CO)[C@@]4(C)C[C@H](O)[C@H]23,75.38,10.0,7.0,20.0,2.0,10.0,362.466,96,0.445,0.753,0.4058140559527056,0.43,12.58,-5.48,1.61,53.8,-2.630261073603865e-06,1.441383068334918e-05,1.61,91.08949999999999,Adsorption of hydrophilic and hydrophobic pharmaceuticals on RO/NF membranes: Identification of interactions using FTIR
NF,NF,Hydrocortisone,C[C@]12CCC(=O)C=C1CC[C@H]3[C@@H]4CC[C@](O)(C(=O)CO)[C@@]4(C)C[C@H](O)[C@H]23,75.38,10.0,7.0,20.0,4.0,10.0,362.466,96,0.445,0.753,0.4058140559527056,0.43,12.58,-5.48,1.61,53.8,-2.630261073603865e-06,1.441383068334918e-05,1.61,92.40969999999999,Adsorption of hydrophilic and hydrophobic pharmaceuticals on RO/NF membranes: Identification of interactions using FTIR
NF,NF,Hydrocortisone,C[C@]12CCC(=O)C=C1CC[C@H]3[C@@H]4CC[C@](O)(C(=O)CO)[C@@]4(C)C[C@H](O)[C@H]23,75.38,10.0,7.0,20.0,5.0,10.0,362.466,96,0.445,0.753,0.4058140559527056,0.43,12.58,-5.48,1.61,53.8,-2.630261073603865e-06,1.441383068334918e-05,1.61,92.40969999999999,Adsorption of hydrophilic and hydrophobic pharmaceuticals on RO/NF membranes: Identification of interactions using FTIR
NF,NF,Hydrocortisone,C[C@]12CCC(=O)C=C1CC[C@H]3[C@@H]4CC[C@](O)(C(=O)CO)[C@@]4(C)C[C@H](O)[C@H]23,75.38,10.0,7.0,20.0,3.0,10.0,362.466,96,0.445,0.753,0.4058140559527056,0.43,12.58,-5.48,1.61,53.8,-2.630261073603865e-06,1.441383068334918e-05,1.61,92.7397,Adsorption of hydrophilic and hydrophobic pharmaceuticals on RO/NF membranes: Identification of interactions using FTIR
NF,NF,Sulfaguanidine,NC(N)=N[S](=O)(=O)c1ccc(N)cc1,75.38,10.0,7.0,20.0,0.5,10.0,214.25,96,0.419,0.564,0.2711983427558518,0.43,11.25,-5.48,-0.7,53.8,-5.623097041919266e-05,0.0003081457178971758,-0.7,38.2843,Adsorption of hydrophilic and hydrophobic pharmaceuticals on RO/NF membranes: Identification of interactions using FTIR
NF,NF,Sulfaguanidine,NC(N)=N[S](=O)(=O)c1ccc(N)cc1,75.38,10.0,7.0,20.0,2.0,10.0,214.25,96,0.419,0.564,0.2711983427558518,0.43,11.25,-5.48,-0.7,53.8,-5.623097041919266e-05,0.0003081457178971758,-0.7,39.6044,Adsorption of hydrophilic and hydrophobic pharmaceuticals on RO/NF membranes: Identification of interactions using FTIR
NF,NF,Sulfaguanidine,NC(N)=N[S](=O)(=O)c1ccc(N)cc1,75.38,10.0,7.0,20.0,1.0,10.0,214.25,96,0.419,0.564,0.2711983427558518,0.43,11.25,-5.48,-0.7,53.8,-5.623097041919266e-05,0.0003081457178971758,-0.7,41.91459999999999,Adsorption of hydrophilic and hydrophobic pharmaceuticals on RO/NF membranes: Identification of interactions using FTIR
NF,NF,Sulfaguanidine,NC(N)=N[S](=O)(=O)c1ccc(N)cc1,75.38,10.0,7.0,20.0,3.0,10.0,214.25,96,0.419,0.564,0.2711983427558518,0.43,11.25,-5.48,-0.7,53.8,-5.623097041919266e-05,0.0003081457178971758,-0.7,44.2248,Adsorption of hydrophilic and hydrophobic pharmaceuticals on RO/NF membranes: Identification of interactions using FTIR
NF,NF,Sulfaguanidine,NC(N)=N[S](=O)(=O)c1ccc(N)cc1,75.38,10.0,7.0,20.0,5.0,10.0,214.25,96,0.419,0.564,0.2711983427558518,0.43,11.25,-5.48,-0.7,53.8,-5.623097041919266e-05,0.0003081457178971758,-0.7,45.545,Adsorption of hydrophilic and hydrophobic pharmaceuticals on RO/NF membranes: Identification of interactions using FTIR
NF,NF,Sulfaguanidine,NC(N)=N[S](=O)(=O)c1ccc(N)cc1,75.38,10.0,7.0,20.0,4.0,10.0,214.25,96,0.419,0.564,0.2711983427558518,0.43,11.25,-5.48,-0.7,53.8,-5.623097041919266e-05,0.0003081457178971758,-0.7,45.875,Adsorption of hydrophilic and hydrophobic pharmaceuticals on RO/NF membranes: Identification of interactions using FTIR
NF270,NF,Albendazole,CCCSc1ccc2nc(NC(=O)OC)[nH]c2c1,149.01,10.0,7.0,20.0,5.0,10.0,265.337999999999,330,0.445,0.753,0.3518497129640126,0.42,6.9,-42.7,2.7,73.16,-0.5573116337622925,23.79720676164989,2.994151264189379,42.57500000000002,Adsorption of hydrophilic and hydrophobic pharmaceuticals on RO/NF membranes: Identification of interactions using FTIR
NF270,NF,Albendazole,CCCSc1ccc2nc(NC(=O)OC)[nH]c2c1,149.01,10.0,7.0,20.0,4.0,10.0,265.337999999999,330,0.369,0.907,0.3518497129640126,0.42,6.9,-42.7,2.7,73.16,-0.5573116337622925,23.79720676164989,2.994151264189379,55.11600000000001,Adsorption of hydrophilic and hydrophobic pharmaceuticals on RO/NF membranes: Identification of interactions using FTIR
NF270,NF,Albendazole,CCCSc1ccc2nc(NC(=O)OC)[nH]c2c1,149.01,10.0,7.0,20.0,3.0,10.0,265.337999999999,330,0.369,0.907,0.3518497129640126,0.42,6.9,-42.7,2.7,73.16,-0.5573116337622925,23.79720676164989,2.994151264189379,66.33700000000002,Adsorption of hydrophilic and hydrophobic pharmaceuticals on RO/NF membranes: Identification of interactions using FTIR
NF270,NF,Albendazole,CCCSc1ccc2nc(NC(=O)OC)[nH]c2c1,149.01,10.0,7.0,20.0,2.0,10.0,265.337999999999,330,0.369,0.907,0.3518497129640126,0.42,6.9,-42.7,2.7,73.16,-0.5573116337622925,23.79720676164989,2.994151264189379,70.958,Adsorption of hydrophilic and hydrophobic pharmaceuticals on RO/NF membranes: Identification of interactions using FTIR
NF270,NF,Albendazole,CCCSc1ccc2nc(NC(=O)OC)[nH]c2c1,149.01,10.0,7.0,20.0,1.0,10.0,265.337999999999,330,0.369,0.907,0.3518497129640126,0.42,6.9,-42.7,2.7,73.16,-0.5573116337622925,23.79720676164989,2.994151264189379,79.53800000000001,Adsorption of hydrophilic and hydrophobic pharmaceuticals on RO/NF membranes: Identification of interactions using FTIR
NF270,NF,Albendazole,CCCSc1ccc2nc(NC(=O)OC)[nH]c2c1,149.01,10.0,7.0,20.0,0.5,10.0,265.337999999999,330,0.369,0.907,0.3518497129640126,0.42,6.9,-42.7,2.7,73.16,-0.5573116337622925,23.79720676164989,2.994151264189379,87.459,Adsorption of hydrophilic and hydrophobic pharmaceuticals on RO/NF membranes: Identification of interactions using FTIR
NF270,NF,Hydrocortisone,C[C@]12CCC(=O)C=C1CC[C@H]3[C@@H]4CC[C@](O)(C(=O)CO)[C@@]4(C)C[C@H](O)[C@H]23,149.01,10.0,7.0,20.0,1.0,10.0,362.466,330,0.445,0.753,0.4058140559527056,0.42,12.58,-42.7,1.61,73.16,-2.630261073603865e-06,0.000112312147842885,1.61,82.179,Adsorption of hydrophilic and hydrophobic pharmaceuticals on RO/NF membranes: Identification of interactions using FTIR
NF270,NF,Hydrocortisone,C[C@]12CCC(=O)C=C1CC[C@H]3[C@@H]4CC[C@](O)(C(=O)CO)[C@@]4(C)C[C@H](O)[C@H]23,149.01,10.0,7.0,20.0,2.0,10.0,362.466,330,0.445,0.753,0.4058140559527056,0.42,12.58,-42.7,1.61,73.16,-2.630261073603865e-06,0.000112312147842885,1.61,82.50900000000001,Adsorption of hydrophilic and hydrophobic pharmaceuticals on RO/NF membranes: Identification of interactions using FTIR
NF270,NF,Hydrocortisone,C[C@]12CCC(=O)C=C1CC[C@H]3[C@@H]4CC[C@](O)(C(=O)CO)[C@@]4(C)C[C@H](O)[C@H]23,149.01,10.0,7.0,20.0,3.0,10.0,362.466,330,0.445,0.753,0.4058140559527056,0.42,12.58,-42.7,1.61,73.16,-2.630261073603865e-06,0.000112312147842885,1.61,82.50900000000001,Adsorption of hydrophilic and hydrophobic pharmaceuticals on RO/NF membranes: Identification of interactions using FTIR
NF270,NF,Hydrocortisone,C[C@]12CCC(=O)C=C1CC[C@H]3[C@@H]4CC[C@](O)(C(=O)CO)[C@@]4(C)C[C@H](O)[C@H]23,149.01,10.0,7.0,20.0,0.5,10.0,362.466,330,0.445,0.753,0.4058140559527056,0.42,12.58,-42.7,1.61,73.16,-2.630261073603865e-06,0.000112312147842885,1.61,83.16900000000001,Adsorption of hydrophilic and hydrophobic pharmaceuticals on RO/NF membranes: Identification of interactions using FTIR
NF270,NF,Hydrocortisone,C[C@]12CCC(=O)C=C1CC[C@H]3[C@@H]4CC[C@](O)(C(=O)CO)[C@@]4(C)C[C@H](O)[C@H]23,149.01,10.0,7.0,20.0,4.0,10.0,362.466,330,0.445,0.753,0.4058140559527056,0.42,12.58,-42.7,1.61,73.16,-2.630261073603865e-06,0.000112312147842885,1.61,84.489,Adsorption of hydrophilic and hydrophobic pharmaceuticals on RO/NF membranes: Identification of interactions using FTIR
NF270,NF,Hydrocortisone,C[C@]12CCC(=O)C=C1CC[C@H]3[C@@H]4CC[C@](O)(C(=O)CO)[C@@]4(C)C[C@H](O)[C@H]23,149.01,10.0,7.0,20.0,5.0,10.0,362.466,330,0.445,0.753,0.4058140559527056,0.42,12.58,-42.7,1.61,73.16,-2.630261073603865e-06,0.000112312147842885,1.61,86.13900000000001,Adsorption of hydrophilic and hydrophobic pharmaceuticals on RO/NF membranes: Identification of interactions using FTIR
NF270,NF,Sulfaguanidine,NC(N)=N[S](=O)(=O)c1ccc(N)cc1,149.01,10.0,7.0,20.0,4.0,10.0,214.25,330,0.419,0.564,0.2711983427558518,0.42,11.25,-42.7,-0.7,73.16,-5.623097041919266e-05,0.002401062436899527,-0.7,7.261000000000024,Adsorption of hydrophilic and hydrophobic pharmaceuticals on RO/NF membranes: Identification of interactions using FTIR
NF270,NF,Sulfaguanidine,NC(N)=N[S](=O)(=O)c1ccc(N)cc1,149.01,10.0,7.0,20.0,2.0,10.0,214.25,330,0.419,0.564,0.2711983427558518,0.42,11.25,-42.7,-0.7,73.16,-5.623097041919266e-05,0.002401062436899527,-0.7,8.581000000000017,Adsorption of hydrophilic and hydrophobic pharmaceuticals on RO/NF membranes: Identification of interactions using FTIR
NF270,NF,Sulfaguanidine,NC(N)=N[S](=O)(=O)c1ccc(N)cc1,149.01,10.0,7.0,20.0,0.5,10.0,214.25,330,0.419,0.564,0.2711983427558518,0.42,11.25,-42.7,-0.7,73.16,-5.623097041919266e-05,0.002401062436899527,-0.7,9.570999999999998,Adsorption of hydrophilic and hydrophobic pharmaceuticals on RO/NF membranes: Identification of interactions using FTIR
NF270,NF,Sulfaguanidine,NC(N)=N[S](=O)(=O)c1ccc(N)cc1,149.01,10.0,7.0,20.0,1.0,10.0,214.25,330,0.419,0.564,0.2711983427558518,0.42,11.25,-42.7,-0.7,73.16,-5.623097041919266e-05,0.002401062436899527,-0.7,9.570999999999998,Adsorption of hydrophilic and hydrophobic pharmaceuticals on RO/NF membranes: Identification of interactions using FTIR
NF270,NF,Sulfaguanidine,NC(N)=N[S](=O)(=O)c1ccc(N)cc1,149.01,10.0,7.0,20.0,3.0,10.0,214.25,330,0.419,0.564,0.2711983427558518,0.42,11.25,-42.7,-0.7,73.16,-5.623097041919266e-05,0.002401062436899527,-0.7,14.19200000000001,Adsorption of hydrophilic and hydrophobic pharmaceuticals on RO/NF membranes: Identification of interactions using FTIR
NF270,NF,Sulfaguanidine,NC(N)=N[S](=O)(=O)c1ccc(N)cc1,149.01,10.0,7.0,20.0,5.0,10.0,214.25,330,0.419,0.564,0.2711983427558518,0.42,11.25,-42.7,-0.7,73.16,-5.623097041919266e-05,0.002401062436899527,-0.7,15.18200000000002,Adsorption of hydrophilic and hydrophobic pharmaceuticals on RO/NF membranes: Identification of interactions using FTIR
XLE,RO,Albendazole,CCCSc1ccc2nc(NC(=O)OC)[nH]c2c1,86.03,10.0,7.0,20.0,5.0,10.0,265.337999999999,305,0.369,0.907,0.3518497129640126,0.3,6.9,-33.0,2.7,59.59,-0.5573116337622925,18.39128391415565,2.994151264189379,55.1155,Adsorption of hydrophilic and hydrophobic pharmaceuticals on RO/NF membranes: Identification of interactions using FTIR
XLE,RO,Albendazole,CCCSc1ccc2nc(NC(=O)OC)[nH]c2c1,86.03,10.0,7.0,20.0,4.0,10.0,265.337999999999,305,0.369,0.907,0.3518497129640126,0.3,6.9,-33.0,2.7,59.59,-0.5573116337622925,18.39128391415565,2.994151264189379,68.6469,Adsorption of hydrophilic and hydrophobic pharmaceuticals on RO/NF membranes: Identification of interactions using FTIR
XLE,RO,Albendazole,CCCSc1ccc2nc(NC(=O)OC)[nH]c2c1,86.03,10.0,7.0,20.0,3.0,10.0,265.337999999999,305,0.369,0.907,0.3518497129640126,0.3,6.9,-33.0,2.7,59.59,-0.5573116337622925,18.39128391415565,2.994151264189379,78.2178,Adsorption of hydrophilic and hydrophobic pharmaceuticals on RO/NF membranes: Identification of interactions using FTIR
XLE,RO,Albendazole,CCCSc1ccc2nc(NC(=O)OC)[nH]c2c1,86.03,10.0,7.0,20.0,2.0,10.0,265.337999999999,305,0.369,0.907,0.3518497129640126,0.3,6.9,-33.0,2.7,59.59,-0.5573116337622925,18.39128391415565,2.994151264189379,79.2079,Adsorption of hydrophilic and hydrophobic pharmaceuticals on RO/NF membranes: Identification of interactions using FTIR
XLE,RO,Albendazole,CCCSc1ccc2nc(NC(=O)OC)[nH]c2c1,86.03,10.0,7.0,20.0,0.5,10.0,265.337999999999,305,0.369,0.907,0.3518497129640126,0.3,6.9,-33.0,2.7,59.59,-0.5573116337622925,18.39128391415565,2.994151264189379,82.1782,Adsorption of hydrophilic and hydrophobic pharmaceuticals on RO/NF membranes: Identification of interactions using FTIR
XLE,RO,Albendazole,CCCSc1ccc2nc(NC(=O)OC)[nH]c2c1,86.03,10.0,7.0,20.0,1.0,10.0,265.337999999999,305,0.369,0.907,0.3518497129640126,0.3,6.9,-33.0,2.7,59.59,-0.5573116337622925,18.39128391415565,2.994151264189379,83.1683,Adsorption of hydrophilic and hydrophobic pharmaceuticals on RO/NF membranes: Identification of interactions using FTIR
XLE,RO,Hydrocortisone,C[C@]12CCC(=O)C=C1CC[C@H]3[C@@H]4CC[C@](O)(C(=O)CO)[C@@]4(C)C[C@H](O)[C@H]23,86.03,10.0,7.0,20.0,1.0,10.0,362.466,305,0.445,0.753,0.4058140559527056,0.3,12.58,-33.0,1.61,59.59,-2.630261073603865e-06,8.679861542892754e-05,1.61,95.7096,Adsorption of hydrophilic and hydrophobic pharmaceuticals on RO/NF membranes: Identification of interactions using FTIR
XLE,RO,Hydrocortisone,C[C@]12CCC(=O)C=C1CC[C@H]3[C@@H]4CC[C@](O)(C(=O)CO)[C@@]4(C)C[C@H](O)[C@H]23,86.03,10.0,7.0,20.0,0.5,10.0,362.466,305,0.445,0.753,0.4058140559527056,0.3,12.58,-33.0,1.61,59.59,-2.630261073603865e-06,8.679861542892754e-05,1.61,96.3696,Adsorption of hydrophilic and hydrophobic pharmaceuticals on RO/NF membranes: Identification of interactions using FTIR
XLE,RO,Hydrocortisone,C[C@]12CCC(=O)C=C1CC[C@H]3[C@@H]4CC[C@](O)(C(=O)CO)[C@@]4(C)C[C@H](O)[C@H]23,86.03,10.0,7.0,20.0,2.0,10.0,362.466,305,0.445,0.753,0.4058140559527056,0.3,12.58,-33.0,1.61,59.59,-2.630261073603865e-06,8.679861542892754e-05,1.61,96.3696,Adsorption of hydrophilic and hydrophobic pharmaceuticals on RO/NF membranes: Identification of interactions using FTIR
XLE,RO,Hydrocortisone,C[C@]12CCC(=O)C=C1CC[C@H]3[C@@H]4CC[C@](O)(C(=O)CO)[C@@]4(C)C[C@H](O)[C@H]23,86.03,10.0,7.0,20.0,3.0,10.0,362.466,305,0.445,0.753,0.4058140559527056,0.3,12.58,-33.0,1.61,59.59,-2.630261073603865e-06,8.679861542892754e-05,1.61,96.3696,Adsorption of hydrophilic and hydrophobic pharmaceuticals on RO/NF membranes: Identification of interactions using FTIR
XLE,RO,Hydrocortisone,C[C@]12CCC(=O)C=C1CC[C@H]3[C@@H]4CC[C@](O)(C(=O)CO)[C@@]4(C)C[C@H](O)[C@H]23,86.03,10.0,7.0,20.0,4.0,10.0,362.466,305,0.445,0.753,0.4058140559527056,0.3,12.58,-33.0,1.61,59.59,-2.630261073603865e-06,8.679861542892754e-05,1.61,96.6997,Adsorption of hydrophilic and hydrophobic pharmaceuticals on RO/NF membranes: Identification of interactions using FTIR
XLE,RO,Hydrocortisone,C[C@]12CCC(=O)C=C1CC[C@H]3[C@@H]4CC[C@](O)(C(=O)CO)[C@@]4(C)C[C@H](O)[C@H]23,86.03,10.0,7.0,20.0,5.0,10.0,362.466,305,0.445,0.753,0.4058140559527056,0.3,12.58,-33.0,1.61,59.59,-2.630261073603865e-06,8.679861542892754e-05,1.61,97.0297,Adsorption of hydrophilic and hydrophobic pharmaceuticals on RO/NF membranes: Identification of interactions using FTIR
XLE,RO,Sulfaguanidine,NC(N)=N[S](=O)(=O)c1ccc(N)cc1,86.03,10.0,7.0,20.0,0.5,10.0,214.25,305,0.419,0.564,0.2711983427558518,0.3,11.25,-33.0,-0.7,59.59,-5.623097041919266e-05,0.001855622023833358,-0.7,96.6997,Adsorption of hydrophilic and hydrophobic pharmaceuticals on RO/NF membranes: Identification of interactions using FTIR
XLE,RO,Sulfaguanidine,NC(N)=N[S](=O)(=O)c1ccc(N)cc1,86.03,10.0,7.0,20.0,2.0,10.0,214.25,305,0.419,0.564,0.2711983427558518,0.3,11.25,-33.0,-0.7,59.59,-5.623097041919266e-05,0.001855622023833358,-0.7,97.0297,Adsorption of hydrophilic and hydrophobic pharmaceuticals on RO/NF membranes: Identification of interactions using FTIR
XLE,RO,Sulfaguanidine,NC(N)=N[S](=O)(=O)c1ccc(N)cc1,86.03,10.0,7.0,20.0,3.0,10.0,214.25,305,0.419,0.564,0.2711983427558518,0.3,11.25,-33.0,-0.7,59.59,-5.623097041919266e-05,0.001855622023833358,-0.7,97.3597,Adsorption of hydrophilic and hydrophobic pharmaceuticals on RO/NF membranes: Identification of interactions using FTIR
XLE,RO,Sulfaguanidine,NC(N)=N[S](=O)(=O)c1ccc(N)cc1,86.03,10.0,7.0,20.0,5.0,10.0,214.25,305,0.419,0.564,0.2711983427558518,0.3,11.25,-33.0,-0.7,59.59,-5.623097041919266e-05,0.001855622023833358,-0.7,97.3597,Adsorption of hydrophilic and hydrophobic pharmaceuticals on RO/NF membranes: Identification of interactions using FTIR
XLE,RO,Sulfaguanidine,NC(N)=N[S](=O)(=O)c1ccc(N)cc1,86.03,10.0,7.0,20.0,1.0,10.0,214.25,305,0.419,0.564,0.2711983427558518,0.3,11.25,-33.0,-0.7,59.59,-5.623097041919266e-05,0.001855622023833358,-0.7,97.6898,Adsorption of hydrophilic and hydrophobic pharmaceuticals on RO/NF membranes: Identification of interactions using FTIR
XLE,RO,Sulfaguanidine,NC(N)=N[S](=O)(=O)c1ccc(N)cc1,86.03,10.0,7.0,20.0,4.0,10.0,214.25,305,0.419,0.564,0.2711983427558518,0.3,11.25,-33.0,-0.7,59.59,-5.623097041919266e-05,0.001855622023833358,-0.7,97.6898,Adsorption of hydrophilic and hydrophobic pharmaceuticals on RO/NF membranes: Identification of interactions using FTIR
XLE,RO,2-Naphthol,Oc1ccc2ccccc2c1,29.67,3.45,7.0,22.0,19.38333333333333,0.9,144.172999999999,96,0.393,0.507,0.2462906478869039,0.3,9.51,-33.0,2.7,46.9,-0.003080774927825529,0.1016655726182425,2.7,75.55555555555556,Adsorption of hydrophobic compounds onto NF/RO membranes: an artifact leading to overestimation of rejection
XLE,RO,2-Naphthol,Oc1ccc2ccccc2c1,47.472,5.52,7.0,22.0,23.75,0.73,144.172999999999,96,0.393,0.507,0.2462906478869039,0.3,9.51,-33.0,2.7,46.9,-0.003080774927825529,0.1016655726182425,2.7,43.83561643835617,Adsorption of hydrophobic compounds onto NF/RO membranes: an artifact leading to overestimation of rejection
De-HL,NF,2-(1H)-Quinoline,C1=CC(=O)NC=C1 ,46.44,5.0,7.0,20.0,96.0,0.002,95.1009999999999,200,0.447,0.601,0.1826188954623013,0.45,12.02,-13.79,1.26,43.0,-9.549834660001379e-06,0.000131692219961419,1.26,21.0,Artiﬁcial neural network models based on QSAR for predicting rejection of neutral organic compounds by polyamide nanoﬁltration and reverse osmosis membranes
De-HL,NF,2-Methoxyethanol,COCCO,46.44,5.0,7.0,20.0,96.0,0.002,76.095,200,0.253,0.441,0.199477756295778,0.45,14.8,-13.79,-0.77,43.0,-1.584893167342244e-08,2.185567677764954e-07,-0.77,25.0,Artiﬁcial neural network models based on QSAR for predicting rejection of neutral organic compounds by polyamide nanoﬁltration and reverse osmosis membranes
De-HL,NF,2-Ethoxyethanol,CCOCCO,46.44,5.0,7.0,20.0,96.0,0.002,90.122,200,0.275,0.507,0.2248910777536578,0.45,14.8,-13.79,-0.32,43.0,-1.584893167342244e-08,2.185567677764954e-07,-0.32,38.0,Artiﬁcial neural network models based on QSAR for predicting rejection of neutral organic compounds by polyamide nanoﬁltration and reverse osmosis membranes
De-HL,NF,Antipyrine,CN1N(C(=O)C=C1C)c2ccccc2,46.44,5.0,7.0,20.0,96.0,0.002,188.23,100,0.413,0.589,0.3019455755285188,0.45,1.4,-5.0,0.38,43.0,-0.999997488119878,4.99998744059939,0.7200128184606567,74.8,Artiﬁcial neural network models based on QSAR for predicting rejection of neutral organic compounds by polyamide nanoﬁltration and reverse osmosis membranes
De-HL,NF,Antipyrine,CN1N(C(=O)C=C1C)c2ccccc2,46.44,5.0,7.0,20.0,96.0,0.002,188.23,200,0.413,0.589,0.3019455755285188,0.45,1.4,-13.79,0.38,43.0,-0.999997488119878,13.78996536117312,0.7200128184606567,74.8,Artiﬁcial neural network models based on QSAR for predicting rejection of neutral organic compounds by polyamide nanoﬁltration and reverse osmosis membranes
De-HL,NF,Glucose,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,46.44,5.0,7.0,20.0,96.0,0.002,180.156,100,0.401,0.481,0.2515616313767203,0.45,12.45,-32.7,-3.24,43.0,-3.548121303126307e-06,0.0001160235666122303,-3.24,90.0,Artiﬁcial neural network models based on QSAR for predicting rejection of neutral organic compounds by polyamide nanoﬁltration and reverse osmosis membranes
